time,Symbol,Action,price,SL,Lots,Description,Magic
2026-01-30 18:00:00,XAUUSD,SHORT,4880.534,4920.7021484375,0.1,GoldResearch-Range,654321
2026-01-30 19:00:00,XAUUSD,SHORT,4932.661,4963.11767578125,0.1,GoldResearch-Range,654321
2026-01-30 20:00:00,XAUUSD,SHORT,4847.953,4884.8505859375,0.1,GoldResearch-Range,654321
2026-01-30 21:00:00,XAUUSD,LONG,4891.496,4875.72265625,0.1,GoldResearch-Range,654321
2026-02-01 23:00:00,XAUUSD,SHORT,4741.422,4776.7529296875,0.1,GoldResearch-Range,654321
2026-02-02 00:00:00,XAUUSD,SHORT,4766.926,4805.52001953125,0.1,GoldResearch-Range,654321
2026-02-02 01:00:00,XAUUSD,LONG,4737.051,4702.86474609375,0.1,GoldResearch-Range,654321
2026-02-02 02:00:00,XAUUSD,SHORT,4711.081,4737.11572265625,0.1,GoldResearch-Range,654321
2026-02-02 03:00:00,XAUUSD,SHORT,4646.595,4678.576171875,0.1,GoldResearch-Range,654321
2026-02-02 04:00:00,XAUUSD,SHORT,4679.776,4712.73486328125,0.1,GoldResearch-Range,654321
2026-02-02 05:00:00,XAUUSD,LONG,4549.418,4509.935546875,0.1,GoldResearch-Range,654321
2026-02-02 06:00:00,XAUUSD,SHORT,4503.946,4544.0361328125,0.1,GoldResearch-Range,654321
2026-02-02 07:00:00,XAUUSD,SHORT,4587.12,4622.8896484375,0.1,GoldResearch-Range,654321
2026-02-02 08:00:00,XAUUSD,SHORT,4640.826,4661.67578125,0.1,GoldResearch-Range,654321
2026-02-02 09:00:00,XAUUSD,SHORT,4719.567,4743.9853515625,0.1,GoldResearch-Range,654321
2026-02-02 10:00:00,XAUUSD,SHORT,4705.788,4732.25244140625,0.1,GoldResearch-Range,654321
2026-02-02 11:00:00,XAUUSD,SHORT,4766.028,4783.66943359375,0.1,GoldResearch-Range,654321
2026-02-02 12:00:00,XAUUSD,SHORT,4794.221,4807.5615234375,0.1,GoldResearch-Range,654321
2026-02-02 13:00:00,XAUUSD,LONG,4706.181,4672.88671875,0.1,GoldResearch-Range,654321
2026-02-02 14:00:00,XAUUSD,SHORT,4719.174,4742.22216796875,0.1,GoldResearch-Range,654321
2026-02-02 15:00:00,XAUUSD,SHORT,4619.977,4644.98291015625,0.1,GoldResearch-Range,654321
2026-02-02 16:00:00,XAUUSD,SHORT,4665.75,4691.60205078125,0.1,GoldResearch-Range,654321
2026-02-02 17:00:00,XAUUSD,LONG,4674.072,4659.408203125,0.1,GoldResearch-Range,654321
2026-02-02 18:00:00,XAUUSD,SHORT,4657.963,4673.5595703125,0.1,GoldResearch-Range,654321
2026-02-02 19:00:00,XAUUSD,SHORT,4685.389,4707.8134765625,0.1,GoldResearch-Range,654321
2026-02-02 20:00:00,XAUUSD,SHORT,4652.306,4673.42822265625,0.1,GoldResearch-Range,654321
2026-02-02 21:00:00,XAUUSD,SHORT,4658.154,4669.2646484375,0.1,GoldResearch-Range,654321
2026-02-02 23:00:00,XAUUSD,LONG,4774.148,4754.625,0.1,GoldResearch-Range,654321
2026-02-03 10:00:00,XAUUSD,LONG,4902.434,4889.544921875,0.1,GoldResearch-Range,654321
2026-02-03 14:00:00,XAUUSD,LONG,4917.282,4905.57568359375,0.1,GoldResearch-Range,654321
2026-02-03 15:00:00,XAUUSD,LONG,4935.431,4922.3662109375,0.1,GoldResearch-Range,654321
2026-02-03 16:00:00,XAUUSD,LONG,4955.65,4940.728515625,0.1,GoldResearch-Range,654321
2026-02-03 17:00:00,XAUUSD,LONG,4929.189,4915.4580078125,0.1,GoldResearch-Range,654321
2026-02-03 21:00:00,XAUUSD,LONG,4946.436,4935.05029296875,0.1,GoldResearch-Range,654321
2026-02-03 23:00:00,XAUUSD,LONG,4947.171,4931.5634765625,0.1,GoldResearch-Range,654321
2026-02-04 00:00:00,XAUUSD,LONG,5015.604,4997.27880859375,0.1,GoldResearch-Range,654321
2026-02-04 01:00:00,XAUUSD,LONG,5046.408,5019.306640625,0.1,GoldResearch-Range,654321
2026-02-04 02:00:00,XAUUSD,LONG,5040.484,5027.26416015625,0.1,GoldResearch-Range,654321
2026-02-04 04:00:00,XAUUSD,LONG,5080.471,5063.86328125,0.1,GoldResearch-Range,654321
2026-02-04 06:00:00,XAUUSD,LONG,5076.585,5062.435546875,0.1,GoldResearch-Range,654321
2026-02-04 12:00:00,XAUUSD,LONG,5040.872,5031.1396484375,0.1,GoldResearch-Range,654321
2026-02-04 13:00:00,XAUUSD,LONG,5053.93,5041.47900390625,0.1,GoldResearch-Range,654321
2026-02-04 14:00:00,XAUUSD,SHORT,4986.367,5002.765625,0.1,GoldResearch-Range,654321
2026-02-04 15:00:00,XAUUSD,SHORT,4920.507,4960.27734375,0.1,GoldResearch-Range,654321
2026-02-04 16:00:00,XAUUSD,SHORT,4904.518,4931.12841796875,0.1,GoldResearch-Range,654321
2026-02-04 17:00:00,XAUUSD,SHORT,4898.163,4913.96728515625,0.1,GoldResearch-Range,654321
2026-02-04 18:00:00,XAUUSD,SHORT,4927.37,4945.56640625,0.1,GoldResearch-Range,654321
2026-02-04 19:00:00,XAUUSD,LONG,4941.839,4928.8193359375,0.1,GoldResearch-Range,654321
2026-02-04 20:00:00,XAUUSD,LONG,4938.664,4926.49658203125,0.1,GoldResearch-Range,654321
2026-02-04 21:00:00,XAUUSD,SHORT,4965.131,4976.1591796875,0.1,GoldResearch-Range,654321
2026-02-04 23:00:00,XAUUSD,LONG,5012.195,4996.57373046875,0.1,GoldResearch-Range,654321
2026-02-05 01:00:00,XAUUSD,LONG,4958.921,4939.58349609375,0.1,GoldResearch-Range,654321
2026-02-05 02:00:00,XAUUSD,SHORT,4811.912,4838.05029296875,0.1,GoldResearch-Range,654321
2026-02-05 03:00:00,XAUUSD,SHORT,4880.524,4899.6875,0.1,GoldResearch-Range,654321
2026-02-05 04:00:00,XAUUSD,LONG,4863.565,4851.40966796875,0.1,GoldResearch-Range,654321
2026-02-05 05:00:00,XAUUSD,SHORT,4896.168,4913.3662109375,0.1,GoldResearch-Range,654321
2026-02-05 06:00:00,XAUUSD,SHORT,4920.37,4940.4990234375,0.1,GoldResearch-Range,654321
2026-02-05 07:00:00,XAUUSD,SHORT,4915.076,4926.96142578125,0.1,GoldResearch-Range,654321
2026-02-05 08:00:00,XAUUSD,SHORT,4912.104,4924.1025390625,0.1,GoldResearch-Range,654321
2026-02-05 09:00:00,XAUUSD,LONG,4855.121,4839.30224609375,0.1,GoldResearch-Range,654321
2026-02-05 10:00:00,XAUUSD,SHORT,4877.057,4887.54443359375,0.1,GoldResearch-Range,654321
2026-02-05 11:00:00,XAUUSD,SHORT,4868.27,4880.095703125,0.1,GoldResearch-Range,654321
2026-02-05 12:00:00,XAUUSD,SHORT,4854.024,4873.76171875,0.1,GoldResearch-Range,654321
2026-02-05 13:00:00,XAUUSD,SHORT,4835.441,4851.50390625,0.1,GoldResearch-Range,654321
2026-02-05 14:00:00,XAUUSD,SHORT,4846.488,4862.58740234375,0.1,GoldResearch-Range,654321
2026-02-05 15:00:00,XAUUSD,LONG,4817.668,4802.40380859375,0.1,GoldResearch-Range,654321
2026-02-05 16:00:00,XAUUSD,SHORT,4888.861,4906.05859375,0.1,GoldResearch-Range,654321
2026-02-05 17:00:00,XAUUSD,LONG,4869.308,4858.42919921875,0.1,GoldResearch-Range,654321
2026-02-05 18:00:00,XAUUSD,SHORT,4858.207,4867.138671875,0.1,GoldResearch-Range,654321
2026-02-05 19:00:00,XAUUSD,SHORT,4829.26,4842.287109375,0.1,GoldResearch-Range,654321
2026-02-05 20:00:00,XAUUSD,LONG,4811.356,4797.763671875,0.1,GoldResearch-Range,654321
2026-02-05 21:00:00,XAUUSD,SHORT,4776.808,4791.9482421875,0.1,GoldResearch-Range,654321
2026-02-05 23:00:00,XAUUSD,SHORT,4703.69,4731.21826171875,0.1,GoldResearch-Range,654321
2026-02-06 00:00:00,XAUUSD,LONG,4762.782,4738.474609375,0.1,GoldResearch-Range,654321
2026-02-06 01:00:00,XAUUSD,SHORT,4774.104,4808.98193359375,0.1,GoldResearch-Range,654321
2026-02-06 02:00:00,XAUUSD,SHORT,4816.58,4837.68994140625,0.1,GoldResearch-Range,654321
2026-02-06 03:00:00,XAUUSD,LONG,4824.288,4812.7236328125,0.1,GoldResearch-Range,654321
2026-02-06 04:00:00,XAUUSD,SHORT,4813.801,4822.47607421875,0.1,GoldResearch-Range,654321
2026-02-06 05:00:00,XAUUSD,LONG,4897.571,4877.54296875,0.1,GoldResearch-Range,654321
2026-02-06 07:00:00,XAUUSD,SHORT,4841.062,4851.98486328125,0.1,GoldResearch-Range,654321
2026-02-06 09:00:00,XAUUSD,LONG,4866.547,4853.5615234375,0.1,GoldResearch-Range,654321
2026-02-06 10:00:00,XAUUSD,LONG,4878.469,4866.8466796875,0.1,GoldResearch-Range,654321
2026-02-06 13:00:00,XAUUSD,LONG,4928.992,4917.0634765625,0.1,GoldResearch-Range,654321
2026-02-06 14:00:00,XAUUSD,LONG,4947.915,4934.2119140625,0.1,GoldResearch-Range,654321
2026-02-06 18:00:00,XAUUSD,LONG,4962.606,4952.30419921875,0.1,GoldResearch-Range,654321
2026-02-06 19:00:00,XAUUSD,LONG,4957.112,4949.92578125,0.1,GoldResearch-Range,654321
2026-02-08 23:00:00,XAUUSD,LONG,5035.944,5015.3505859375,0.1,GoldResearch-Range,654321
2026-02-09 00:00:00,XAUUSD,LONG,5019.848,5003.53564453125,0.1,GoldResearch-Range,654321
2026-02-09 04:00:00,XAUUSD,LONG,5012.05,5001.7216796875,0.1,GoldResearch-Range,654321
2026-02-09 05:00:00,XAUUSD,LONG,5036.841,5025.2470703125,0.1,GoldResearch-Range,654321
2026-02-09 09:00:00,XAUUSD,LONG,5007.816,4995.484375,0.1,GoldResearch-Range,654321
2026-02-09 12:00:00,XAUUSD,LONG,5013.4,5006.32373046875,0.1,GoldResearch-Range,654321
2026-02-09 15:00:00,XAUUSD,LONG,5058.801,5046.22607421875,0.1,GoldResearch-Range,654321
2026-02-09 19:00:00,XAUUSD,LONG,5074.556,5066.10302734375,0.1,GoldResearch-Range,654321
2026-02-09 20:00:00,XAUUSD,LONG,5079.742,5072.572265625,0.1,GoldResearch-Range,654321
2026-02-10 00:00:00,XAUUSD,SHORT,5018.626,5030.650390625,0.1,GoldResearch-Range,654321
2026-02-10 02:00:00,XAUUSD,LONG,5038.458,5029.06494140625,0.1,GoldResearch-Range,654321
2026-02-10 06:00:00,XAUUSD,LONG,5024.363,5014.4638671875,0.1,GoldResearch-Range,654321
2026-02-10 12:00:00,XAUUSD,SHORT,5032.116,5044.28466796875,0.1,GoldResearch-Range,654321
2026-02-10 14:00:00,XAUUSD,LONG,5039.734,5025.38525390625,0.1,GoldResearch-Range,654321
2026-02-10 15:00:00,XAUUSD,LONG,5019.71,5005.08642578125,0.1,GoldResearch-Range,654321
2026-02-10 16:00:00,XAUUSD,SHORT,5023.7,5032.12646484375,0.1,GoldResearch-Range,654321
2026-02-10 17:00:00,XAUUSD,SHORT,5026.344,5033.6005859375,0.1,GoldResearch-Range,654321
2026-02-10 18:00:00,XAUUSD,SHORT,5013.256,5021.70556640625,0.1,GoldResearch-Range,654321
2026-02-10 19:00:00,XAUUSD,SHORT,5028.033,5036.8330078125,0.1,GoldResearch-Range,654321
2026-02-10 20:00:00,XAUUSD,SHORT,5030.357,5039.67822265625,0.1,GoldResearch-Range,654321
2026-02-10 21:00:00,XAUUSD,SHORT,5023.044,5028.8876953125,0.1,GoldResearch-Range,654321
2026-02-10 23:00:00,XAUUSD,LONG,5041.55,5031.6171875,0.1,GoldResearch-Range,654321
2026-02-11 03:00:00,XAUUSD,LONG,5054.498,5047.3701171875,0.1,GoldResearch-Range,654321
2026-02-11 23:00:00,XAUUSD,SHORT,5061.397,5073.63623046875,0.1,GoldResearch-Range,654321
2026-02-12 00:00:00,XAUUSD,SHORT,5063.195,5071.2880859375,0.1,GoldResearch-Range,654321
2026-02-12 01:00:00,XAUUSD,SHORT,5063.517,5071.51513671875,0.1,GoldResearch-Range,654321
2026-02-12 02:00:00,XAUUSD,SHORT,5065.887,5073.40576171875,0.1,GoldResearch-Range,654321
2026-02-12 03:00:00,XAUUSD,SHORT,5056.963,5064.26318359375,0.1,GoldResearch-Range,654321
2026-02-12 06:00:00,XAUUSD,SHORT,5059.665,5070.4794921875,0.1,GoldResearch-Range,654321
2026-02-12 07:00:00,XAUUSD,LONG,5063.657,5056.3984375,0.1,GoldResearch-Range,654321
2026-02-12 10:00:00,XAUUSD,SHORT,5062.031,5070.6328125,0.1,GoldResearch-Range,654321
2026-02-12 11:00:00,XAUUSD,LONG,5064.054,5058.416015625,0.1,GoldResearch-Range,654321
2026-02-12 12:00:00,XAUUSD,SHORT,5052.582,5060.45361328125,0.1,GoldResearch-Range,654321
2026-02-12 14:00:00,XAUUSD,SHORT,5044.472,5056.78369140625,0.1,GoldResearch-Range,654321
2026-02-12 15:00:00,XAUUSD,SHORT,5060.623,5072.21142578125,0.1,GoldResearch-Range,654321
2026-02-12 16:00:00,XAUUSD,LONG,4954.448,4926.3095703125,0.1,GoldResearch-Range,654321
2026-02-12 17:00:00,XAUUSD,SHORT,4941.095,4963.04541015625,0.1,GoldResearch-Range,654321
2026-02-12 18:00:00,XAUUSD,LONG,4935.82,4922.81591796875,0.1,GoldResearch-Range,654321
2026-02-12 19:00:00,XAUUSD,LONG,4945.649,4931.44580078125,0.1,GoldResearch-Range,654321
2026-02-12 20:00:00,XAUUSD,SHORT,4915.029,4927.0078125,0.1,GoldResearch-Range,654321
2026-02-12 21:00:00,XAUUSD,SHORT,4922.28,4935.48193359375,0.1,GoldResearch-Range,654321
2026-02-12 23:00:00,XAUUSD,SHORT,4920.14,4932.29296875,0.1,GoldResearch-Range,654321
2026-02-13 00:00:00,XAUUSD,SHORT,4928.091,4947.14892578125,0.1,GoldResearch-Range,654321
2026-02-13 01:00:00,XAUUSD,LONG,4980.547,4956.19091796875,0.1,GoldResearch-Range,654321
2026-02-13 02:00:00,XAUUSD,LONG,4988.512,4980.38330078125,0.1,GoldResearch-Range,654321
2026-02-13 03:00:00,XAUUSD,LONG,4981.499,4974.47412109375,0.1,GoldResearch-Range,654321
2026-02-13 04:00:00,XAUUSD,LONG,4976.736,4967.56787109375,0.1,GoldResearch-Range,654321
2026-02-13 05:00:00,XAUUSD,SHORT,4946.451,4958.57470703125,0.1,GoldResearch-Range,654321
2026-02-13 06:00:00,XAUUSD,SHORT,4967.182,4976.32958984375,0.1,GoldResearch-Range,654321
2026-02-13 07:00:00,XAUUSD,SHORT,4974.862,4986.02001953125,0.1,GoldResearch-Range,654321
2026-02-13 08:00:00,XAUUSD,SHORT,4982.428,4989.91357421875,0.1,GoldResearch-Range,654321
2026-02-13 09:00:00,XAUUSD,LONG,4970.387,4962.63037109375,0.1,GoldResearch-Range,654321
2026-02-13 10:00:00,XAUUSD,SHORT,4950.297,4961.2890625,0.1,GoldResearch-Range,654321
2026-02-13 11:00:00,XAUUSD,SHORT,4954.047,4962.716796875,0.1,GoldResearch-Range,654321
2026-02-13 12:00:00,XAUUSD,SHORT,4969.4,4978.0966796875,0.1,GoldResearch-Range,654321
2026-02-13 14:00:00,XAUUSD,LONG,4995.804,4981.96826171875,0.1,GoldResearch-Range,654321
2026-02-13 15:00:00,XAUUSD,SHORT,4976.994,4989.140625,0.1,GoldResearch-Range,654321
2026-02-13 20:00:00,XAUUSD,LONG,5032.491,5025.27734375,0.1,GoldResearch-Range,654321
2026-02-13 21:00:00,XAUUSD,LONG,5042.605,5035.18408203125,0.1,GoldResearch-Range,654321
2026-02-16 02:00:00,XAUUSD,SHORT,4994.619,5006.576171875,0.1,GoldResearch-Range,654321
2026-02-16 03:00:00,XAUUSD,SHORT,4987.733,4996.7978515625,0.1,GoldResearch-Range,654321
2026-02-16 04:00:00,XAUUSD,SHORT,4977.865,4985.822265625,0.1,GoldResearch-Range,654321
2026-02-16 05:00:00,XAUUSD,LONG,4990.714,4981.18798828125,0.1,GoldResearch-Range,654321
2026-02-16 06:00:00,XAUUSD,SHORT,4994.98,5002.8525390625,0.1,GoldResearch-Range,654321
2026-02-16 09:00:00,XAUUSD,LONG,5013.602,5007.64892578125,0.1,GoldResearch-Range,654321
2026-02-16 12:00:00,XAUUSD,LONG,5001.91,4994.6591796875,0.1,GoldResearch-Range,654321
2026-02-16 13:00:00,XAUUSD,LONG,4997.458,4990.4912109375,0.1,GoldResearch-Range,654321
2026-02-16 14:00:00,XAUUSD,SHORT,4988.216,4996.189453125,0.1,GoldResearch-Range,654321
2026-02-16 15:00:00,XAUUSD,SHORT,4979.75,4987.140625,0.1,GoldResearch-Range,654321
2026-02-16 16:00:00,XAUUSD,SHORT,4988.09,4995.71484375,0.1,GoldResearch-Range,654321
2026-02-16 17:00:00,XAUUSD,SHORT,4991.455,4996.552734375,0.1,GoldResearch-Range,654321
2026-02-16 18:00:00,XAUUSD,SHORT,4994.708,5000.02734375,0.1,GoldResearch-Range,654321
2026-02-16 19:00:00,XAUUSD,SHORT,4993.895,4998.76904296875,0.1,GoldResearch-Range,654321
2026-02-16 23:00:00,XAUUSD,LONG,4989.993,4982.75927734375,0.1,GoldResearch-Range,654321
2026-02-17 00:00:00,XAUUSD,LONG,4935.712,4920.63427734375,0.1,GoldResearch-Range,654321
2026-02-17 01:00:00,XAUUSD,SHORT,4957.944,4970.49755859375,0.1,GoldResearch-Range,654321
2026-02-17 02:00:00,XAUUSD,SHORT,4967.04,4974.279296875,0.1,GoldResearch-Range,654321
2026-02-17 03:00:00,XAUUSD,SHORT,4956.824,4964.07080078125,0.1,GoldResearch-Range,654321
2026-02-17 04:00:00,XAUUSD,LONG,4952.816,4945.71630859375,0.1,GoldResearch-Range,654321
2026-02-17 05:00:00,XAUUSD,LONG,4888.634,4869.53857421875,0.1,GoldResearch-Range,654321
2026-02-17 06:00:00,XAUUSD,SHORT,4910.377,4921.203125,0.1,GoldResearch-Range,654321
2026-02-17 07:00:00,XAUUSD,SHORT,4917.021,4924.681640625,0.1,GoldResearch-Range,654321
2026-02-17 08:00:00,XAUUSD,SHORT,4920.77,4937.646484375,0.1,GoldResearch-Range,654321
2026-02-17 09:00:00,XAUUSD,SHORT,4925.991,4933.865234375,0.1,GoldResearch-Range,654321
2026-02-17 10:00:00,XAUUSD,SHORT,4913.155,4924.064453125,0.1,GoldResearch-Range,654321
2026-02-17 11:00:00,XAUUSD,SHORT,4929.148,4936.7138671875,0.1,GoldResearch-Range,654321
2026-02-17 12:00:00,XAUUSD,LONG,4932.27,4925.1201171875,0.1,GoldResearch-Range,654321
2026-02-17 13:00:00,XAUUSD,LONG,4870.572,4854.70263671875,0.1,GoldResearch-Range,654321
2026-02-17 14:00:00,XAUUSD,SHORT,4864.151,4882.09765625,0.1,GoldResearch-Range,654321
2026-02-17 15:00:00,XAUUSD,SHORT,4878.263,4888.98779296875,0.1,GoldResearch-Range,654321
2026-02-17 16:00:00,XAUUSD,SHORT,4869.289,4880.75390625,0.1,GoldResearch-Range,654321
2026-02-17 17:00:00,XAUUSD,SHORT,4865.243,4873.21484375,0.1,GoldResearch-Range,654321
2026-02-17 18:00:00,XAUUSD,LONG,4898.979,4885.326171875,0.1,GoldResearch-Range,654321
2026-02-17 19:00:00,XAUUSD,LONG,4880.453,4871.16259765625,0.1,GoldResearch-Range,654321
2026-02-17 20:00:00,XAUUSD,SHORT,4878.095,4884.0625,0.1,GoldResearch-Range,654321
2026-02-17 21:00:00,XAUUSD,SHORT,4878.018,4885.1689453125,0.1,GoldResearch-Range,654321
2026-02-17 23:00:00,XAUUSD,SHORT,4859.523,4870.3134765625,0.1,GoldResearch-Range,654321
2026-02-18 00:00:00,XAUUSD,SHORT,4874.933,4883.91552734375,0.1,GoldResearch-Range,654321
2026-02-18 01:00:00,XAUUSD,SHORT,4889.833,4897.6494140625,0.1,GoldResearch-Range,654321
2026-02-18 03:00:00,XAUUSD,LONG,4920.873,4912.5673828125,0.1,GoldResearch-Range,654321
2026-02-18 05:00:00,XAUUSD,LONG,4933.39,4927.39013671875,0.1,GoldResearch-Range,654321
2026-02-18 07:00:00,XAUUSD,LONG,4930.324,4923.2568359375,0.1,GoldResearch-Range,654321
2026-02-18 08:00:00,XAUUSD,LONG,4917.216,4909.9794921875,0.1,GoldResearch-Range,654321
2026-02-18 09:00:00,XAUUSD,LONG,4917.431,4911.64404296875,0.1,GoldResearch-Range,654321
2026-02-18 10:00:00,XAUUSD,LONG,4914.522,4907.28955078125,0.1,GoldResearch-Range,654321
2026-02-18 11:00:00,XAUUSD,SHORT,4912.899,4918.6142578125,0.1,GoldResearch-Range,654321
2026-02-18 13:00:00,XAUUSD,LONG,4954.535,4944.96923828125,0.1,GoldResearch-Range,654321
2026-02-18 15:00:00,XAUUSD,LONG,4997.843,4987.43408203125,0.1,GoldResearch-Range,654321
2026-02-18 17:00:00,XAUUSD,LONG,4998.982,4993.65283203125,0.1,GoldResearch-Range,654321
2026-02-18 23:00:00,XAUUSD,LONG,4976.152,4966.50439453125,0.1,GoldResearch-Range,654321
2026-02-19 00:00:00,XAUUSD,LONG,4961.381,4954.07958984375,0.1,GoldResearch-Range,654321
2026-02-19 01:00:00,XAUUSD,LONG,4972.987,4965.66845703125,0.1,GoldResearch-Range,654321
2026-02-19 05:00:00,XAUUSD,LONG,4997.064,4990.0107421875,0.1,GoldResearch-Range,654321
2026-02-19 08:00:00,XAUUSD,LONG,5017.083,5009.69970703125,0.1,GoldResearch-Range,654321
2026-02-19 09:00:00,XAUUSD,LONG,4995.787,4985.95068359375,0.1,GoldResearch-Range,654321
2026-02-19 13:00:00,XAUUSD,LONG,4997.111,4987.265625,0.1,GoldResearch-Range,654321
2026-02-19 15:00:00,XAUUSD,LONG,5013.708,5003.830078125,0.1,GoldResearch-Range,654321
2026-02-19 17:00:00,XAUUSD,SHORT,4984.926,4992.38720703125,0.1,GoldResearch-Range,654321
2026-02-19 18:00:00,XAUUSD,SHORT,4981.815,4988.818359375,0.1,GoldResearch-Range,654321
2026-02-19 20:00:00,XAUUSD,LONG,5001.584,4994.33349609375,0.1,GoldResearch-Range,654321
2026-02-19 23:00:00,XAUUSD,SHORT,4987.657,4996.1845703125,0.1,GoldResearch-Range,654321
2026-02-20 03:00:00,XAUUSD,SHORT,4988.088,4995.73876953125,0.1,GoldResearch-Range,654321
2026-02-20 04:00:00,XAUUSD,LONG,4999.736,4992.5751953125,0.1,GoldResearch-Range,654321
2026-02-20 16:00:00,XAUUSD,LONG,5066.475,5055.72802734375,0.1,GoldResearch-Range,654321
2026-02-20 19:00:00,XAUUSD,LONG,5079.401,5072.52392578125,0.1,GoldResearch-Range,654321
2026-02-20 20:00:00,XAUUSD,LONG,5096.775,5087.7275390625,0.1,GoldResearch-Range,654321
2026-02-20 21:00:00,XAUUSD,LONG,5105.809,5098.49658203125,0.1,GoldResearch-Range,654321
2026-02-22 23:00:00,XAUUSD,LONG,5165.373,5149.10791015625,0.1,GoldResearch-Range,654321
2026-02-23 00:00:00,XAUUSD,LONG,5144.289,5131.962890625,0.1,GoldResearch-Range,654321
2026-02-23 03:00:00,XAUUSD,LONG,5166.854,5156.22998046875,0.1,GoldResearch-Range,654321
2026-02-23 04:00:00,XAUUSD,LONG,5160.691,5151.24560546875,0.1,GoldResearch-Range,654321
2026-02-23 05:00:00,XAUUSD,LONG,5158.228,5152.34716796875,0.1,GoldResearch-Range,654321
2026-02-23 06:00:00,XAUUSD,LONG,5145.739,5138.279296875,0.1,GoldResearch-Range,654321
2026-02-23 07:00:00,XAUUSD,LONG,5136.727,5125.11669921875,0.1,GoldResearch-Range,654321
2026-02-23 11:00:00,XAUUSD,LONG,5149.884,5142.30517578125,0.1,GoldResearch-Range,654321
2026-02-23 14:00:00,XAUUSD,LONG,5192.252,5177.66748046875,0.1,GoldResearch-Range,654321
2026-02-23 15:00:00,XAUUSD,LONG,5196.252,5186.81298828125,0.1,GoldResearch-Range,654321
2026-02-23 18:00:00,XAUUSD,LONG,5209.733,5202.5849609375,0.1,GoldResearch-Range,654321
2026-02-23 19:00:00,XAUUSD,LONG,5215.638,5208.69140625,0.1,GoldResearch-Range,654321
2026-02-23 21:00:00,XAUUSD,LONG,5227.899,5220.68896484375,0.1,GoldResearch-Range,654321
2026-02-23 23:00:00,XAUUSD,LONG,5235.933,5224.69677734375,0.1,GoldResearch-Range,654321
2026-02-24 03:00:00,XAUUSD,SHORT,5171.972,5179.4384765625,0.1,GoldResearch-Range,654321
2026-02-24 04:00:00,XAUUSD,SHORT,5168.322,5174.9375,0.1,GoldResearch-Range,654321
2026-02-24 06:00:00,XAUUSD,LONG,5173.388,5163.19580078125,0.1,GoldResearch-Range,654321
2026-02-24 08:00:00,XAUUSD,LONG,5173.481,5166.0712890625,0.1,GoldResearch-Range,654321
2026-02-24 09:00:00,XAUUSD,SHORT,5171.405,5178.92333984375,0.1,GoldResearch-Range,654321
2026-02-24 10:00:00,XAUUSD,SHORT,5172.535,5180.46923828125,0.1,GoldResearch-Range,654321
2026-02-24 11:00:00,XAUUSD,LONG,5172.835,5167.41259765625,0.1,GoldResearch-Range,654321
2026-02-24 12:00:00,XAUUSD,LONG,5150.521,5140.4873046875,0.1,GoldResearch-Range,654321
2026-02-24 13:00:00,XAUUSD,LONG,5115.082,5100.51904296875,0.1,GoldResearch-Range,654321
2026-02-24 14:00:00,XAUUSD,SHORT,5128.269,5141.25390625,0.1,GoldResearch-Range,654321
2026-02-24 15:00:00,XAUUSD,SHORT,5150.191,5161.51318359375,0.1,GoldResearch-Range,654321
2026-02-24 16:00:00,XAUUSD,SHORT,5141.623,5149.77392578125,0.1,GoldResearch-Range,654321
2026-02-24 18:00:00,XAUUSD,LONG,5160.21,5152.7294921875,0.1,GoldResearch-Range,654321
2026-02-24 19:00:00,XAUUSD,LONG,5154.063,5146.6748046875,0.1,GoldResearch-Range,654321
2026-02-24 21:00:00,XAUUSD,SHORT,5143.82,5153.904296875,0.1,GoldResearch-Range,654321
2026-02-24 23:00:00,XAUUSD,SHORT,5146.578,5155.37744140625,0.1,GoldResearch-Range,654321
2026-02-25 00:00:00,XAUUSD,SHORT,5152.195,5160.4306640625,0.1,GoldResearch-Range,654321
2026-02-25 02:00:00,XAUUSD,LONG,5180.43,5170.42822265625,0.1,GoldResearch-Range,654321
2026-02-25 05:00:00,XAUUSD,LONG,5201.72,5191.58642578125,0.1,GoldResearch-Range,654321
2026-02-25 07:00:00,XAUUSD,LONG,5184.635,5177.20263671875,0.1,GoldResearch-Range,654321
2026-02-25 11:00:00,XAUUSD,LONG,5181.522,5171.3134765625,0.1,GoldResearch-Range,654321
2026-02-25 12:00:00,XAUUSD,LONG,5182.873,5176.71875,0.1,GoldResearch-Range,654321
2026-02-25 15:00:00,XAUUSD,LONG,5194.94,5184.705078125,0.1,GoldResearch-Range,654321
2026-02-25 19:00:00,XAUUSD,LONG,5205.091,5197.54541015625,0.1,GoldResearch-Range,654321
2026-02-25 20:00:00,XAUUSD,SHORT,5151.966,5168.12646484375,0.1,GoldResearch-Range,654321
2026-02-25 21:00:00,XAUUSD,SHORT,5169.177,5178.69580078125,0.1,GoldResearch-Range,654321
2026-02-25 23:00:00,XAUUSD,SHORT,5163.219,5170.6728515625,0.1,GoldResearch-Range,654321
2026-02-26 03:00:00,XAUUSD,LONG,5192.676,5186.67919921875,0.1,GoldResearch-Range,654321
2026-02-26 06:00:00,XAUUSD,LONG,5193.0,5187.21826171875,0.1,GoldResearch-Range,654321
2026-02-26 07:00:00,XAUUSD,LONG,5185.811,5178.37744140625,0.1,GoldResearch-Range,654321
